X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,target_id,run_id
[0.00376511 0.00376511],[0.0028477 0.0028477],[0.00116979 0.00116979],[0.00022627 0.00022627],[0.00044588 0.00044588],[0.00076179 0.00076179],[0.0010581 0.0010581],[0.00484924 0.00484924],[0.00235048 0.00235048],[0.00407421 0.00407421],[0.00034528 0.00034528],[0.0023096 0.0023096],[0.0017527 0.0017527],[0.00051083 0.00051083],[0.00062246 0.00062246],[0.00776231 0.00776231],[0.00522977 0.00522977],[0.00081008 0.00081008],[2.25793471e-05 2.25793645e-05],[0.00293845 0.00293845],[0.00158509 0.00158509],[0.00078948 0.00078948],[0.00034008 0.00034008],9,0
[0.00323361 0.00323361],[0.00146964 0.00146964],[0.00277277 0.00277277],[0.00023004 0.00023004],[0.00186436 0.00186436],[0.00221065 0.00221065],[0.00095952 0.00095952],[0.00433603 0.00433603],[0.00230135 0.00230135],[0.00398131 0.00398131],[0.0003323 0.0003323],[0.0195669 0.0195669],[0.000769 0.000769],[0.00131766 0.00131766],[0.002245 0.002245],[0.00896556 0.00896556],[0.00126667 0.00126667],[0.00219679 0.00219679],[0.00300575 0.00300575],[0.0025344 0.0025344],[0.00400493 0.00400493],[0.00226853 0.00226853],[0.00245048 0.00245048],9,1
[0.00342868 0.00342868],[0.00121559 0.00121559],[0.00106532 0.00106532],[0.00032571 0.00032571],[6.28859180e-05 6.28859899e-05],[0.00271012 0.00271012],[0.00138452 0.00138452],[0.00466947 0.00466947],[0.00224008 0.00224008],[0.0039729 0.0039729],[0.00030639 0.00030639],[0.00130453 0.00130453],[0.00173552 0.00173552],[0.00073988 0.00073988],[0.00229548 0.00229548],[0.00742198 0.00742198],[0.00169 0.00169],[0.00153663 0.00153663],[0.00146051 0.00146051],[0.00030881 0.00030881],[0.00157984 0.00157984],[0.00085766 0.00085766],[0.0012827 0.0012827],9,2
[0.00347763 0.00347763],[0.0018529 0.0018529],[0.00133261 0.00133261],[0.00028767 0.00028767],[0.00070622 0.00070622],[0.0022994 0.0022994],[0.00101012 0.00101012],[0.00514116 0.00514116],[0.00220925 0.00220925],[0.00356687 0.00356687],[0.00045552 0.00045552],[0.00155594 0.00155594],[0.00151566 0.00151566],[0.00083504 0.00083504],[0.0020836 0.0020836],[0.00579823 0.00579823],[0.0017572 0.0017572],[0.00014139 0.00014139],[0.00243759 0.00243759],[0.00043335 0.00043335],[0.00156449 0.00156449],[0.0009623 0.0009623],[0.00013726 0.00013726],9,3
[0.00341255 0.00341255],[0.00115818 0.00115818],[0.00115011 0.00115011],[0.00024779 0.00024779],[0.00045567 0.00045567],[0.00139655 0.00139655],[0.00116333 0.00116333],[0.00430925 0.00430925],[0.00243313 0.00243313],[0.00410127 0.00410127],[0.00039814 0.00039813],[0.00168562 0.00168562],[0.00129554 0.00129554],[0.00084647 0.00084647],[0.00021824 0.00021824],[0.00870716 0.00870716],[0.00371915 0.00371915],[0.00065096 0.00065096],[0.00129858 0.00129858],[0.00245855 0.00245855],[0.00171913 0.00171913],[7.83732140e-05 7.83730272e-05],[0.00013159 0.00013159],9,4
[0.00052461 0.00052461],[0.00065707 0.00065707],[0.00580421 0.00580421],[0.00079073 0.00079073],[0.00231972 0.00231972],[0.00413798 0.00413798],[0.00318089 0.00318089],[0.02245668 0.02245668],[0.0009988 0.0009988],[0.00393334 0.00393334],[0.00043986 0.00043986],[0.00588936 0.00588936],[0.00460788 0.00460788],[0.00153127 0.00153127],[0.00331267 0.00331267],[0.00770404 0.00770404],[0.00117392 0.00117392],[0.00330517 0.00330517],[0.00251719 0.00251719],[0.00341866 0.00341866],[0.00308289 0.00308289],[0.00297087 0.00297087],[0.00398809 0.00398809],10,0
[0.00078963 0.00078963],[0.00052148 0.00052148],[0.00638017 0.00638017],[0.00010709 0.00010709],[0.00241619 0.00241619],[0.00418321 0.00418321],[0.00334594 0.00334594],[0.02054963 0.02054963],[9.98483832e-05 9.98485020e-05],[0.00463216 0.00463216],[0.00080153 0.00080153],[0.00421897 0.00421897],[0.00302065 0.00302065],[0.00334795 0.00334795],[0.00346541 0.00346541],[0.00817359 0.00817359],[0.00048389 0.00048389],[9.49640308e-05 9.49638419e-05],[0.00366312 0.00366312],[0.00423417 0.00423417],[0.00403318 0.00403318],[0.0076928 0.0076928],[0.00190907 0.00190907],10,1
[0.00098873 0.00098873],[0.00093767 0.00093767],[0.00704069 0.00704069],[0.00013398 0.00013398],[0.00073317 0.00073317],[0.00515502 0.00515502],[0.00365608 0.00365608],[0.02143926 0.02143926],[0.00167367 0.00167367],[0.00334728 0.00334728],[0.00052306 0.00052306],[0.00012716 0.00012716],[0.00421369 0.00421369],[0.00491193 0.00491193],[0.00969045 0.00969045],[0.00737173 0.00737173],[0.00061948 0.00061948],[0.02104701 0.02104701],[0.00981205 0.00981205],[0.00153246 0.00153246],[0.00232637 0.00232637],[0.00333909 0.00333909],[0.00692822 0.00692823],10,2
[0.00046894 0.00046894],[0.00048261 0.00048261],[0.00545492 0.00545492],[0.0003203 0.0003203],[0.00032982 0.00032982],[0.00338442 0.00338442],[0.0060677 0.0060677],[0.03113439 0.03113439],[9.68543406e-05 9.68542799e-05],[0.00337296 0.00337296],[0.00033959 0.00033959],[0.01823168 0.01823168],[0.0024107 0.0024107],[0.00289794 0.00289794],[0.00147274 0.00147274],[0.00699259 0.00699259],[0.00042584 0.00042584],[0.00085392 0.00085392],[0.0006517 0.0006517],[0.00650107 0.00650107],[0.00118305 0.00118305],[0.00445339 0.00445339],[0.0098138 0.0098138],10,3
[0.00071496 0.00071496],[0.00039172 0.00039172],[0.00427534 0.00427534],[0.00044269 0.00044269],[1.67098898e-05 1.67099635e-05],[0.00321789 0.00321789],[0.00211584 0.00211584],[0.03535165 0.03535165],[0.00159817 0.00159817],[0.00212474 0.00212474],[0.0011522 0.0011522],[0.00942301 0.00942301],[0.00623668 0.00623668],[0.00306046 0.00306046],[0.00474788 0.00474788],[0.00527633 0.00527633],[0.0017997 0.0017997],[0.0182623  0.01826231],[0.00276679 0.00276679],[0.00508013 0.00508013],[0.00022127 0.00022127],[0.00546374 0.00546374],[0.00188747 0.00188747],10,4
[0.00242161 0.00242161],[0.00277017 0.00277017],[7.31017366e-05 7.31017670e-05],[0.00073977 0.00073977],[0.00222555 0.00222555],[0.00100752 0.00100752],[0.00201061 0.00201061],[0.00018634 0.00018634],[0.00194842 0.00194842],[0.0019808 0.0019808],[0.00015281 0.00015281],[0.00571475 0.00571475],[0.00125854 0.00125854],[0.00047955 0.00047955],[7.81769997e-05 7.81766495e-05],[0.00789718 0.00789718],[0.00085287 0.00085287],[0.00891648 0.00891648],[0.00333748 0.00333748],[0.00053852 0.00053852],[0.00057586 0.00057586],[0.00240698 0.00240698],[0.00011324 0.00011324],11,0
[0.00245408 0.00245408],[0.0022507  0.00225071],[1.82086036e-05 1.82086045e-05],[0.00065801 0.00065801],[0.00144492 0.00144492],[0.00135168 0.00135168],[0.00186396 0.00186396],[0.00016535 0.00016535],[0.00224161 0.00224161],[0.00187072 0.00187072],[0.000188 0.000188],[0.00432906 0.00432906],[0.00048652 0.00048652],[0.00067477 0.00067477],[0.00097348 0.00097348],[0.00837518 0.00837518],[0.00262115 0.00262115],[0.00766962 0.00766962],[0.00599034 0.00599034],[0.00261963 0.00261963],[0.00194405 0.00194405],[0.00205327 0.00205327],[0.00116588 0.00116588],11,1
[0.00219086 0.00219086],[0.00251629 0.00251629],[6.89528535e-05 6.89528598e-05],[0.00074006 0.00074006],[0.00232386 0.00232386],[0.0011669 0.0011669],[0.0019706 0.0019706],[0.00016322 0.00016322],[0.00211966 0.00211966],[0.00181279 0.00181279],[4.95996028e-08 4.96623238e-08],[0.00620622 0.00620622],[0.00012979 0.00012979],[0.00013836 0.00013836],[0.0007038 0.0007038],[0.008678 0.008678],[0.002021 0.002021],[0.00758962 0.00758962],[0.00439513 0.00439513],[0.00188785 0.00188785],[0.00089379 0.00089379],[0.00111222 0.00111222],[0.00068569 0.00068569],11,2
[0.00226281 0.00226281],[0.00252065 0.00252065],[0.00010194 0.00010194],[0.00077159 0.00077159],[0.00220546 0.00220546],[0.0013415 0.0013415],[0.00216733 0.00216733],[0.00012834 0.00012834],[0.00200248 0.00200248],[0.00179497 0.00179497],[4.35533269e-05 4.35533778e-05],[0.00461954 0.00461954],[0.0011083 0.0011083],[0.00024913 0.00024913],[7.83028848e-05 7.83026308e-05],[0.00831887 0.00831887],[0.00190751 0.00190751],[0.00750947 0.00750947],[0.00433623 0.00433623],[0.0016757 0.0016757],[0.00012611 0.00012611],[0.00105257 0.00105257],[2.98708066e-05 2.98708252e-05],11,3
[0.00238826 0.00238826],[0.00255375 0.00255375],[9.14228961e-05 9.14228890e-05],[0.00070832 0.00070832],[0.00228196 0.00228196],[0.00117436 0.00117436],[0.00211273 0.00211273],[1.43968705e-06 1.43966051e-06],[0.0020837 0.0020837],[0.00187068 0.00187068],[1.43421964e-05 1.43423097e-05],[0.00480576 0.00480576],[0.00022778 0.00022778],[0.00040036 0.00040036],[0.00042721 0.00042721],[0.00820949 0.0082095 ],[0.00056549 0.00056549],[0.0096596 0.0096596],[0.00447734 0.00447734],[0.00169931 0.00169931],[0.00046064 0.00046064],[0.00089484 0.00089484],[0.00104816 0.00104816],11,4
[0.00123221 0.00123221],[0.00839865 0.00839865],[0.00249682 0.00249682],[0.00221635 0.00221635],[0.00228335 0.00228335],[0.00072776 0.00072776],[0.00416927 0.00416927],[0.00103479 0.00103479],[0.00028546 0.00028546],[0.00020073 0.00020073],[0.00084265 0.00084265],[0.04037594 0.04037594],[0.07547402 0.07547403],[0.01057621 0.01057621],[0.01069703 0.01069703],[0.04238017 0.04238017],[0.00227397 0.00227397],[0.00762868 0.00762868],[0.03208651 0.03208651],[0.02547077 0.02547077],[0.00537599 0.00537599],[0.00340097 0.00340097],[0.00349843 0.00349843],12,0
[0.0002765 0.0002765],[0.00837356 0.00837356],[0.0025036 0.0025036],[0.00134286 0.00134286],[0.00227114 0.00227114],[0.00064262 0.00064262],[0.00422841 0.00422841],[0.00103574 0.00103574],[0.00035856 0.00035856],[0.00033928 0.00033928],[0.0008389 0.0008389],[0.03976814 0.03976814],[0.07501845 0.07501845],[0.01099003 0.01099003],[0.01069958 0.01069958],[0.0373069 0.0373069],[0.00208835 0.00208835],[0.00869885 0.00869885],[0.03273225 0.03273226],[0.0304135  0.03041351],[0.00797149 0.00797149],[0.00304405 0.00304405],[0.00685841 0.00685841],12,1
[0.0013377 0.0013377],[0.00840111 0.00840111],[0.0024961 0.0024961],[0.00133428 0.00133428],[0.00150128 0.00150128],[0.00051765 0.00051765],[0.00423836 0.00423836],[0.00103336 0.00103336],[0.00033386 0.00033386],[0.00032688 0.00032688],[0.00083291 0.00083291],[0.03978615 0.03978615],[0.07752668 0.07752668],[0.01100874 0.01100874],[0.01069182 0.01069182],[0.03771986 0.03771986],[0.00206972 0.00206972],[0.00737454 0.00737454],[0.03275463 0.03275463],[0.0300637 0.0300637],[0.00756959 0.00756959],[0.00524991 0.00524991],[0.00604597 0.00604597],12,2
[0.00696961 0.00696961],[0.00840071 0.00840071],[0.00244955 0.00244955],[0.00133428 0.00133428],[0.00176354 0.00176354],[0.00036908 0.00036908],[0.00423641 0.00423641],[0.00140427 0.00140427],[0.00028243 0.00028243],[0.00031327 0.00031327],[0.00090347 0.00090347],[0.04019084 0.04019084],[0.07625561 0.07625561],[0.00676318 0.00676318],[0.01069849 0.01069849],[0.03616347 0.03616347],[0.00318175 0.00318175],[0.00912347 0.00912347],[0.03252181 0.03252181],[0.02923608 0.02923608],[0.00591939 0.00591939],[0.00528551 0.00528551],[0.00604423 0.00604423],12,3
[0.0013227 0.0013227],[0.00840111 0.00840111],[0.0024961 0.0024961],[0.00133428 0.00133428],[0.00149961 0.00149961],[0.00052432 0.00052432],[0.00423836 0.00423836],[0.00103336 0.00103336],[0.00023719 0.00023719],[0.00032688 0.00032688],[0.00089125 0.00089125],[0.04208449 0.04208449],[0.07752668 0.07752668],[0.01100874 0.01100874],[0.01067182 0.01067182],[0.04002319 0.04002319],[0.00206972 0.00206972],[0.00738954 0.00738954],[0.03203963 0.03203963],[0.02769037 0.02769037],[0.00770626 0.00770626],[0.00559824 0.00559824],[0.00408764 0.00408764],12,4
[0.00735574 0.00735574],[0.01335759 0.01335759],[0.01875678 0.01875678],[0.0001776 0.0001776],[0.00078539 0.00078539],[0.00025926 0.00025926],[0.00078855 0.00078855],[0.00128386 0.00128386],[0.00095524 0.00095524],[0.00041673 0.00041672],[0.00036929 0.00036929],[0.06889867 0.06889867],[0.08889501 0.08889501],[0.01241523 0.01241523],[0.00218833 0.00218833],[0.00375047 0.00375047],[0.00647143 0.00647143],[0.00356262 0.00356262],[0.00633958 0.00633958],[0.00478944 0.00478944],[1.35675470e-05 1.35671664e-05],[0.02544866 0.02544866],[0.00064046 0.00064046],13,0
[0.00723186 0.00723186],[0.01360045 0.01360045],[0.01863881 0.01863881],[0.0001776 0.0001776],[0.00084146 0.00084146],[0.00026617 0.00026617],[0.00129911 0.00129911],[0.00101493 0.00101493],[0.00108405 0.00108405],[0.00029208 0.00029208],[0.00035314 0.00035314],[0.06278113 0.06278113],[0.09427866 0.09427866],[0.01461432 0.01461432],[0.00402262 0.00402262],[0.00370864 0.00370864],[0.00653389 0.0065339 ],[0.0050973 0.0050973],[0.01348784 0.01348784],[0.00357051 0.00357051],[2.59880468e-05 2.59878035e-05],[0.02408021 0.02408021],[0.00241998 0.00241998],13,1
[0.00720733 0.00720733],[0.01332164 0.01332164],[0.0185544 0.0185544],[0.00028831 0.00028831],[0.00079587 0.00079587],[0.00018593 0.00018593],[0.00029351 0.00029351],[0.00128552 0.00128552],[0.00085702 0.00085702],[0.00014375 0.00014375],[0.00036147 0.00036147],[0.07002708 0.07002708],[0.09351985 0.09351985],[0.00444087 0.00444087],[0.00168619 0.00168619],[0.00371519 0.00371519],[0.00646473 0.00646473],[0.00438158 0.00438158],[0.00197978 0.00197978],[0.00574015 0.00574015],[0.00074711 0.00074711],[0.02293663 0.02293664],[0.0006732 0.0006732],13,2
[0.00722413 0.00722413],[0.01360037 0.01360037],[0.01864201 0.01864201],[0.00017803 0.00017803],[0.00108937 0.00108937],[0.00040182 0.00040182],[0.00126661 0.00126661],[0.00102826 0.00102826],[0.00107482 0.00107482],[0.00028859 0.00028859],[0.00035561 0.00035561],[0.06294949 0.06294949],[0.09428319 0.09428319],[0.01461497 0.01461497],[0.00403378 0.00403378],[0.00371069 0.00371069],[0.00654382 0.00654382],[0.00503485 0.00503485],[0.01372257 0.01372257],[0.00373896 0.00373896],[7.33363038e-06 7.33388003e-06],[0.02420496 0.02420496],[0.00243518 0.00243518],13,3
[0.00724401 0.00724401],[0.01336251 0.01336251],[0.01863665 0.01863665],[0.00017803 0.00017803],[0.00101996 0.00101996],[0.00038484 0.00038484],[0.00023696 0.00023696],[0.00095834 0.00095834],[0.00104986 0.00104986],[0.00033768 0.00033768],[0.00037141 0.00037141],[0.06290445 0.06290445],[0.09228164 0.09228164],[0.01467802 0.01467802],[0.00441938 0.00441938],[0.00369656 0.00369656],[0.00654501 0.00654501],[0.00409088 0.00409088],[0.01413642 0.01413642],[0.00373563 0.00373563],[0.00063529 0.00063529],[0.02426908 0.02426908],[0.00064998 0.00064998],13,4
[0.00672489 0.00672489],[0.0006794 0.0006794],[0.00025687 0.00025687],[0.0021684 0.0021684],[0.00217387 0.00217387],[0.00180741 0.00180741],[0.00305215 0.00305215],[0.0011079 0.0011079],[0.00136711 0.00136711],[0.00195642 0.00195642],[0.00150285 0.00150285],[0.00165695 0.00165695],[0.00321438 0.00321438],[0.00320104 0.00320104],[0.00183946 0.00183946],[0.00084288 0.00084288],[0.00514082 0.00514082],[0.00103448 0.00103448],[0.00247149 0.00247149],[0.00170304 0.00170304],[0.00444596 0.00444596],[0.00083208 0.00083208],[0.0092129 0.0092129],14,0
[0.00602013 0.00602013],[0.00026993 0.00026993],[0.00033528 0.00033528],[0.00093073 0.00093073],[0.00200352 0.00200352],[0.00192813 0.00192813],[0.00287553 0.00287553],[0.00132549 0.00132549],[0.00204525 0.00204525],[0.00198346 0.00198346],[0.00139627 0.00139627],[0.0021873 0.0021873],[0.00320248 0.00320248],[0.00247961 0.00247961],[0.00292344 0.00292344],[0.00234166 0.00234166],[0.00361535 0.00361535],[0.0029832 0.0029832],[0.00408964 0.00408964],[0.00310232 0.00310232],[0.00432334 0.00432334],[0.00012863 0.00012863],[0.00962897 0.00962897],14,1
[0.00605632 0.00605632],[0.00025842 0.00025842],[0.00029464 0.00029464],[0.00089721 0.00089721],[0.00227014 0.00227014],[0.00193424 0.00193424],[0.00308958 0.00308958],[0.0007566 0.0007566],[0.00184572 0.00184572],[0.00181766 0.00181766],[0.00141175 0.00141175],[0.00101731 0.00101731],[0.00321692 0.00321692],[0.00210192 0.00210192],[0.00461455 0.00461455],[0.0018603 0.0018603],[0.00477514 0.00477514],[0.00450614 0.00450614],[0.00250094 0.00250094],[0.00298335 0.00298335],[0.00450762 0.00450762],[0.00010994 0.00010994],[0.00926449 0.00926449],14,2
[0.00821487 0.00821487],[0.00072437 0.00072437],[0.000381 0.000381],[0.00202268 0.00202268],[0.00220109 0.00220109],[0.00215429 0.00215429],[0.00319991 0.00319991],[0.00154706 0.00154706],[0.00170096 0.00170096],[0.00173456 0.00173456],[0.00158412 0.00158412],[0.00114729 0.00114729],[0.00194348 0.00194348],[0.00107422 0.00107422],[0.00192373 0.00192373],[0.00048563 0.00048563],[0.00510938 0.00510938],[0.00142489 0.00142489],[0.00396444 0.00396444],[0.00208018 0.00208018],[0.00416674 0.00416674],[0.00110786 0.00110786],[0.00774618 0.00774618],14,3
[0.0064501 0.0064501],[0.00111999 0.00111999],[0.0002265 0.0002265],[0.00220309 0.00220309],[0.00228302 0.00228302],[0.00182827 0.00182827],[0.00296954 0.00296954],[0.00083009 0.00083009],[0.00167445 0.00167445],[0.0021194 0.0021194],[0.00121547 0.00121547],[0.00189418 0.00189418],[0.00345184 0.00345184],[0.0016191 0.0016191],[0.00270335 0.00270335],[0.00073136 0.00073136],[0.00538387 0.00538387],[0.00143142 0.00143142],[0.00323237 0.00323237],[0.00260367 0.00260367],[0.00436282 0.00436282],[0.00078578 0.00078578],[0.00901342 0.00901342],14,4
[0.00166753 0.00166753],[0.00175581 0.00175581],[0.00154185 0.00154185],[0.00276611 0.00276611],[0.00106658 0.00106658],[0.00152702 0.00152702],[0.00287807 0.00287807],[0.00596803 0.00596803],[0.00237786 0.00237786],[0.00296921 0.00296921],[0.00049567 0.00049567],[0.00717051 0.00717051],[0.00225745 0.00225745],[0.0022974 0.0022974],[0.00164254 0.00164254],[0.00257082 0.00257082],[5.68740880e-06 5.68771748e-06],[0.0071439 0.0071439],[0.01109996 0.01109996],[0.00073583 0.00073583],[0.00355133 0.00355133],[0.0013836 0.0013836],[0.00306167 0.00306167],15,0
[0.00082676 0.00082676],[0.00245064 0.00245064],[0.00121183 0.00121183],[0.00329944 0.00329944],[0.00100624 0.00100624],[0.00308891 0.00308891],[0.00479032 0.00479032],[0.00795822 0.00795822],[0.00245543 0.00245543],[0.0034254 0.0034254],[0.00013797 0.00013797],[0.00908024 0.00908024],[0.00036304 0.00036304],[0.0009979 0.0009979],[0.00590274 0.00590274],[0.00080501 0.00080501],[8.13367612e-05 8.13370548e-05],[0.00906242 0.00906242],[0.01198087 0.01198087],[0.00155067 0.00155067],[0.00394825 0.00394825],[0.00078956 0.00078956],[0.00349775 0.00349775],15,1
[0.00286196 0.00286196],[0.00030227 0.00030227],[0.001463 0.001463],[0.00266429 0.00266429],[0.00202333 0.00202333],[0.00252439 0.00252439],[0.00431282 0.00431282],[0.00846865 0.00846865],[0.00403158 0.00403158],[0.00311639 0.00311639],[0.00063525 0.00063525],[0.01013194 0.01013194],[0.00172336 0.00172336],[0.00775579 0.00775579],[0.00134525 0.00134525],[0.00025395 0.00025395],[0.0004784 0.0004784],[0.01399463 0.01399463],[0.01124013 0.01124013],[0.00056028 0.00056028],[0.00204486 0.00204486],[0.00058761 0.00058761],[0.00372341 0.00372341],15,2
[0.00322006 0.00322006],[0.00060424 0.00060424],[0.00157352 0.00157352],[0.00260944 0.00260944],[0.00228791 0.00228791],[0.00088884 0.00088884],[0.00507188 0.00507188],[0.00549369 0.00549369],[0.00309597 0.00309597],[0.00271986 0.00271986],[0.00018388 0.00018388],[0.00930686 0.00930686],[0.00048075 0.00048075],[0.00541824 0.00541824],[0.00154084 0.00154084],[0.0009388 0.0009388],[0.0017972 0.0017972],[0.01386702 0.01386702],[0.01827127 0.01827127],[0.00054366 0.00054366],[0.00095496 0.00095497],[0.00037667 0.00037667],[0.00243767 0.00243767],15,3
[0.00169735 0.00169735],[0.00159291 0.00159291],[0.00116069 0.00116069],[0.00308337 0.00308337],[0.00071613 0.00071613],[0.00569905 0.00569905],[0.00494055 0.00494055],[0.00875294 0.00875294],[0.00265907 0.00265907],[0.00287016 0.00287016],[3.89759939e-07 3.89603588e-07],[0.01208042 0.01208042],[0.00077341 0.00077341],[0.00186289 0.00186289],[0.00473388 0.00473388],[0.00066003 0.00066003],[0.00053608 0.00053608],[0.00571104 0.00571104],[0.01214269 0.01214269],[0.00034467 0.00034467],[0.00310072 0.00310072],[0.00151094 0.00151094],[0.00385903 0.00385903],15,4
[0.0130295 0.0130295],[0.00135713 0.00135713],[0.0012124 0.0012124],[0.00140096 0.00140096],[0.00411397 0.00411397],[0.00533983 0.00533983],[0.00318439 0.00318439],[0.00088166 0.00088166],[0.005665 0.005665],[0.00054241 0.00054241],[0.00251799 0.00251799],[0.02577512 0.02577512],[0.00705739 0.00705739],[0.00028548 0.00028548],[0.00557042 0.00557042],[0.01098093 0.01098093],[0.00916845 0.00916845],[8.25658496e-05 8.25657544e-05],[0.00915295 0.00915295],[0.00327289 0.00327289],[0.02822776 0.02822776],[0.00208569 0.00208569],[0.00478794 0.00478794],16,0
[0.00982148 0.00982148],[0.00128846 0.00128846],[0.00127145 0.00127145],[0.00111809 0.00111809],[0.0042876 0.0042876],[0.00346508 0.00346508],[0.00359217 0.00359217],[0.00092714 0.00092714],[0.00654711 0.00654711],[0.00013411 0.00013411],[0.00286359 0.00286359],[0.02506993 0.02506993],[0.00654248 0.00654248],[0.00119504 0.00119504],[0.01298061 0.01298061],[0.01340578 0.01340578],[0.00983635 0.00983635],[0.00042457 0.00042457],[0.01777601 0.01777601],[0.00565428 0.00565428],[0.02848175 0.02848175],[0.00157073 0.00157073],[0.00394286 0.00394286],16,1
[0.01420321 0.01420321],[0.00113732 0.00113732],[0.00120517 0.00120517],[0.00144514 0.00144514],[0.0040238 0.0040238],[0.00266947 0.00266947],[0.0033134 0.0033134],[0.00110829 0.00110829],[0.00525528 0.00525528],[0.00044029 0.00044029],[0.00272536 0.00272536],[0.02228803 0.02228803],[0.0058571 0.0058571],[0.00085563 0.00085563],[0.01195362 0.01195362],[0.0150458 0.0150458],[0.01007826 0.01007826],[0.00036431 0.00036431],[0.00978953 0.00978953],[0.00572582 0.00572582],[0.03327529 0.0332753 ],[0.00168865 0.00168865],[0.00509449 0.00509449],16,2
[0.01328858 0.01328858],[0.00131958 0.00131958],[0.00129276 0.00129276],[0.0013989 0.0013989],[0.00382347 0.00382347],[0.00328322 0.00328322],[0.00340277 0.00340277],[0.00103606 0.00103606],[0.00576882 0.00576882],[1.53065450e-05 1.53066148e-05],[0.00269371 0.00269371],[0.02822641 0.02822641],[0.00328389 0.00328389],[0.00071242 0.00071242],[0.00945166 0.00945166],[0.01583117 0.01583117],[0.01155434 0.01155434],[0.00248646 0.00248646],[0.01220729 0.01220729],[0.00441598 0.00441598],[0.02901463 0.02901463],[0.00249216 0.00249216],[0.00289592 0.00289592],16,3
[0.0119382 0.0119382],[0.00132746 0.00132746],[0.0015304 0.0015304],[0.0012593 0.0012593],[0.00372056 0.00372056],[0.00564757 0.00564757],[0.00322487 0.00322487],[0.00028729 0.00028729],[0.00544473 0.00544473],[0.00015912 0.00015912],[0.00284526 0.00284526],[0.02508301 0.02508301],[0.00252259 0.00252259],[0.00069342 0.00069342],[0.00905017 0.00905017],[0.01311112 0.01311112],[0.00955023 0.00955023],[3.3929673e-05 3.3929372e-05],[0.00873254 0.00873254],[0.00280988 0.00280988],[0.02842707 0.02842707],[0.00241182 0.00241182],[0.00348872 0.00348872],16,4
[0.00216276 0.00216276],[0.00102785 0.00102785],[0.00036102 0.00036102],[0.00010339 0.00010339],[0.0005128 0.0005128],[0.00295806 0.00295806],[0.00253308 0.00253308],[0.00161336 0.00161336],[0.00088792 0.00088792],[0.00277635 0.00277635],[0.00069048 0.00069048],[0.00111995 0.00111995],[0.00088629 0.00088629],[0.00279447 0.00279447],[0.00033872 0.00033872],[0.00225952 0.00225952],[0.00075943 0.00075943],[0.00754028 0.00754028],[0.00319718 0.00319718],[0.00333969 0.00333969],[0.00254857 0.00254858],[0.00083366 0.00083366],[0.00204724 0.00204724],17,0
[0.00230123 0.00230123],[0.00086631 0.00086631],[0.00022887 0.00022887],[6.09306467e-05 6.09307391e-05],[0.00067204 0.00067204],[0.00293398 0.00293398],[0.00243161 0.00243161],[0.00158436 0.00158437],[0.00085554 0.00085554],[0.00251635 0.00251635],[0.00074698 0.00074698],[0.00122565 0.00122565],[0.00073479 0.00073479],[0.00210859 0.00210859],[0.00105562 0.00105562],[0.00280668 0.00280668],[0.00065512 0.00065512],[0.00679454 0.00679455],[0.00266588 0.00266588],[0.00277215 0.00277215],[0.00146318 0.00146318],[0.00048048 0.00048048],[0.00202942 0.00202942],17,1
[0.00258229 0.00258229],[0.00105353 0.00105353],[0.00053123 0.00053123],[0.00028651 0.00028651],[0.00063417 0.00063417],[0.00219704 0.00219704],[0.00240217 0.00240217],[0.00170076 0.00170076],[0.00150626 0.00150626],[0.00278849 0.00278849],[0.00067772 0.00067772],[0.00189179 0.00189179],[2.94770056e-05 2.94768637e-05],[0.00420473 0.00420473],[0.00493596 0.00493596],[0.00461455 0.00461455],[0.00197352 0.00197352],[0.00748796 0.00748797],[0.0005532 0.0005532],[0.0068206 0.0068206],[0.00363221 0.00363221],[0.00031806 0.00031806],[0.00201108 0.00201108],17,2
[0.00409194 0.00409194],[0.00126214 0.00126214],[0.00027095 0.00027095],[8.84125956e-05 8.84127014e-05],[0.00134527 0.00134527],[0.00256987 0.00256987],[0.00226034 0.00226034],[0.00136032 0.00136032],[0.0012875 0.0012875],[0.00272849 0.00272849],[0.00076629 0.00076629],[0.00158135 0.00158135],[0.00100146 0.00100146],[0.00249529 0.00249529],[0.00402402 0.00402402],[0.00391233 0.00391233],[0.00025285 0.00025285],[0.00758019 0.00758019],[0.00029918 0.00029918],[0.0044162 0.0044162],[0.00292768 0.00292768],[0.00313766 0.00313766],[0.0022199 0.0022199],17,3
[0.00377109 0.00377109],[0.00107615 0.00107615],[0.00019517 0.00019517],[0.00020114 0.00020114],[0.00069694 0.00069694],[0.00179533 0.00179533],[0.00109833 0.00109833],[0.0014355 0.0014355],[0.00132027 0.00132027],[0.00277932 0.00277932],[0.00027635 0.00027635],[0.00079909 0.00079909],[0.00152187 0.00152187],[0.00381599 0.00381599],[0.00421051 0.00421051],[0.00350698 0.00350698],[0.00109256 0.00109256],[0.00752612 0.00752612],[0.00167682 0.00167682],[0.01291737 0.01291737],[0.00170393 0.00170393],[0.00265042 0.00265042],[0.00154643 0.00154642],17,4
